date,open,high,low,close
2012/9/3,7430.399902,7479.009766,7313.560059,7424.910156
2012/8/27,7504.450195,7523.540039,7359.830078,7397.060059
2012/8/20,7482.049805,7536.319824,7422.439941,7477.529785
2012/8/13,7495.810059,7520.649902,7423.839844,7467.919922
2012/8/6,7311.740234,7458.22998,7265.959961,7441.120117
2012/7/30,7159.209961,7273.620117,7140.529785,7217.509766
2012/7/23,7105.990234,7124.490234,6922.72998,7124.490234
2012/7/16,7135.939941,7164.680176,7046.089844,7164.680176
2012/7/9,7301.720215,7333.279785,7103.709961,7104.27002
2012/7/2,7332.089844,7442.549805,7318.220215,7368.589844
2012/6/25,7222.609863,7296.279785,7117.169922,7296.279785
2012/6/18,7263.810059,7334.629883,7185.310059,7222.049805
2012/6/11,7081.720215,7166.080078,7026.27002,7155.830078
2012/6/4,6907.129883,7139.160156,6857.350098,6999.649902
2012/5/28,7067.549805,7349.850098,7047.319824,7106.089844
2012/5/21,7164.899902,7274.890137,7066.390137,7071.629883
2012/5/14,7389.890137,7412.589844,7149.359863,7151.189941
2012/5/7,7608.350098,7608.350098,7382.950195,7401.370117
2012/4/30,7439.220215,7704.870117,7422.140137,7700.950195
2012/4/23,7488.819824,7600.450195,7430.930176,7480.5
2012/4/16,7747.359863,7752.100098,7507.149902,7507.149902
2012/4/9,7587.680176,7788.27002,7529.390137,7788.27002
2012/4/2,7905.879883,7928.430176,7528.029785,7706.259766
2012/3/26,8073.930176,8085.430176,7775.75,7933
2012/3/19,8113.459961,8123.149902,7940.189941,8076.609863
2012/3/12,8028.870117,8170.310059,7927.549805,8054.939941
2012/3/5,8105.27002,8115.490234,7824.450195,8016.009766
2012/2/29,8046.140137,8170.720215,8046.140137,8114.439941
2012/2/20,7959.990234,8018.540039,7870.259766,7959.339844
2012/2/13,7849.209961,8013.459961,7829.759766,7894.359863
2012/2/6,7752.279785,7941.629883,7673.910156,7862.27002
2012/1/30,7382.720215,7787.890137,7382.720215,7741.240234
2012/1/16,7241.919922,7258.839844,7091.350098,7233.689941
2012/1/9,7103.089844,7249.939941,7050.25,7181.540039
2012/1/2,7071.350098,7139.040039,6948.669922,7120.509766
2011/12/26,7125.040039,7139.029785,6998.970215,7072.080078
2011/12/19,6780.640137,7122.279785,6609.109863,7110.72998
2011/12/12,6975.620117,7002.089844,6757.330078,6785.089844
2011/12/5,7149.580078,7149.589844,6831.390137,6893.299805
2011/11/28,6844.299805,7199.259766,6844.299805,7140.680176
2011/11/21,7166.259766,7183.470215,6744.259766,6784.52002
2011/11/14,7472.160156,7544.22998,7233.779785,7233.779785
2011/11/7,7623.160156,7683.089844,7274.839844,7367.290039
2011/10/31,7637.47998,7658.970215,7448.279785,7603.22998
2011/10/24,7352.430176,7743.370117,7352.430176,7616.060059
2011/10/17,7412.879883,7475.060059,7205.209961,7254.509766
2011/10/11,7348.859863,7444.330078,7323.540039,7358.080078
2011/10/3,7128.660156,7253.089844,6889.990234,7211.959961
2011/9/26,7026.490234,7251.870117,6877.120117,7225.379883
2011/9/19,7572.830078,7574.779785,6997.609863,7046.220215
2011/9/13,7530,7606.700195,7186.75,7577.399902
